GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_B,CumPaidLoss_B,BulkLoss_B,EarnedPremDIR_B,EarnedPremCeded_B,EarnedPremNet_B,Single,PostedReserve97_B
388,Federal Ins Co Grp,1989,1994,6,77834,67721,1372,108024,16224,91800,0,158631
388,Federal Ins Co Grp,1989,1995,7,77612,75369,548,108024,16224,91800,0,158631
388,Federal Ins Co Grp,1989,1996,8,77761,76713,291,108024,16224,91800,0,158631
388,Federal Ins Co Grp,1989,1997,9,77722,77007,351,108024,16224,91800,0,158631
388,Federal Ins Co Grp,1989,1998,10,77229,77029,0,108024,16224,91800,0,158631
388,Federal Ins Co Grp,1990,1990,1,82056,19834,23594,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1991,2,82905,42225,8268,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1992,3,81076,56347,3761,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1993,4,81149,63194,2377,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1994,5,83357,67112,1583,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1995,6,80647,69459,713,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1996,7,80360,74267,439,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1997,8,80070,79208,219,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1998,9,79643,79250,226,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1990,1999,10,79451,79308,104,113422,17545,95877,0,158631
388,Federal Ins Co Grp,1991,1991,1,81018,16230,30109,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1992,2,74958,38045,7581,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1993,3,74799,46055,4243,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1994,4,73155,53983,2104,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1995,5,73783,60638,608,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1996,6,73688,62917,466,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1997,7,73110,71074,219,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1998,8,73470,71885,329,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,1999,9,72976,72560,104,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1991,2000,10,72831,72579,134,118312,19056,99256,0,158631
388,Federal Ins Co Grp,1992,1992,1,74480,14629,28786,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1993,2,69925,22427,8704,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1994,3,67629,33873,6951,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1995,4,64912,43339,664,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1996,5,64438,53168,644,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1997,6,62637,60413,427,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1998,7,63149,61452,640,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,1999,8,62781,62363,267,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,2000,9,62629,62464,118,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1992,2001,10,62627,62458,137,115872,19702,96170,0,158631
388,Federal Ins Co Grp,1993,1993,1,101689,24597,23923,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1994,2,102892,51373,5709,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1995,3,99960,68484,5498,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1996,4,98110,80253,433,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1997,5,98160,92192,616,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1998,6,98785,94939,964,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,1999,7,99099,97226,354,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,2000,8,98239,97536,245,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,2001,9,98358,97654,129,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1993,2002,10,98159,97787,135,162363,23325,139038,0,158631
388,Federal Ins Co Grp,1994,1994,1,113084,31723,21610,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,1995,2,109341,59733,9371,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,1996,3,106442,77398,1965,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,1997,4,108671,94395,683,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,1998,5,108210,101008,747,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,1999,6,109921,104557,536,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,2000,7,109276,107399,333,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,2001,8,108751,108067,277,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,2002,9,108830,108476,171,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1994,2003,10,110380,110038,182,174790,22616,152174,0,158631
388,Federal Ins Co Grp,1995,1995,1,125040,37397,30296,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,1996,2,119146,71133,11587,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,1997,3,117687,94294,7815,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,1998,4,113156,103996,862,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,1999,5,111438,107948,675,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,2000,6,112104,109478,399,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,2001,7,111986,110401,276,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,2002,8,111675,111051,208,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,2003,9,111893,111108,192,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1995,2004,10,111903,111598,176,192072,24239,167833,0,158631
388,Federal Ins Co Grp,1996,1996,1,132742,53670,32766,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,1997,2,129744,98628,8835,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,1998,3,132338,112473,3476,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,1999,4,134815,123070,1520,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2000,5,134329,129739,753,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2001,6,133412,131549,512,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2002,7,133123,132682,281,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2003,8,134046,133137,264,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2004,9,134056,133426,253,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1996,2005,10,134185,133522,424,197501,16978,180523,0,158631
388,Federal Ins Co Grp,1997,1997,1,113986,52837,28529,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,1998,2,117378,77758,9267,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,1999,3,118513,95357,5250,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2000,4,116359,104789,2032,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2001,5,114580,109025,666,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2002,6,114472,111835,425,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2003,7,114241,112467,357,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2004,8,113978,113000,355,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2005,9,114121,113086,449,167862,3145,164717,0,158631
388,Federal Ins Co Grp,1997,2006,10,113798,113371,48,167862,3145,164717,0,158631
460,Buckeye Ins Grp,1988,1988,1,231,60,43,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1989,2,227,174,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1990,3,242,214,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1991,4,271,239,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1992,5,272,268,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1993,6,272,268,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1994,7,271,267,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1995,8,271,267,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1996,9,271,267,0,292,114,178,0,3316
460,Buckeye Ins Grp,1988,1997,10,271,267,0,292,114,178,0,3316
460,Buckeye Ins Grp,1989,1989,1,392,137,177,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1990,2,291,255,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1991,3,388,306,49,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1992,4,373,344,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1993,5,378,371,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1994,6,386,385,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1995,7,383,385,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1996,8,383,385,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1997,9,383,385,0,808,327,481,0,3316
460,Buckeye Ins Grp,1989,1998,10,385,385,0,808,327,481,0,3316
460,Buckeye Ins Grp,1990,1990,1,663,270,197,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1991,2,742,446,148,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1992,3,731,574,66,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1993,4,618,656,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1994,5,684,683,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1995,6,683,682,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1996,7,682,681,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1997,8,682,681,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1998,9,682,681,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1990,1999,10,682,681,0,1346,665,681,0,3316
460,Buckeye Ins Grp,1991,1991,1,827,376,294,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1992,2,931,549,130,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1993,3,1004,684,110,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1994,4,794,740,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1995,5,813,791,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1996,6,803,797,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1997,7,793,791,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1998,8,793,791,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,1999,9,793,791,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1991,2000,10,793,791,0,1973,625,1348,0,3316
460,Buckeye Ins Grp,1992,1992,1,1181,309,621,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1993,2,1027,447,380,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1994,3,809,664,123,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1995,4,680,680,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1996,5,680,680,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1997,6,675,675,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1998,7,675,675,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,1999,8,675,675,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,2000,9,675,675,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1992,2001,10,675,675,0,2475,409,2066,0,3316
460,Buckeye Ins Grp,1993,1993,1,1466,432,592,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1994,2,1343,571,368,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1995,3,1320,919,227,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1996,4,1082,1041,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1997,5,1075,1061,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1998,6,1077,1062,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,1999,7,1077,1090,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,2000,8,1077,1090,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,2001,9,1077,1090,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1993,2002,10,1077,1090,0,2749,470,2279,0,3316
460,Buckeye Ins Grp,1994,1994,1,1450,388,738,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,1995,2,1194,559,346,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,1996,3,1382,875,244,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,1997,4,1111,1011,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,1998,5,1121,1124,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,1999,6,1119,1124,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,2000,7,1119,1124,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,2001,8,1121,1126,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,2002,9,1121,1126,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1994,2003,10,1126,1126,0,2837,748,2089,0,3316
460,Buckeye Ins Grp,1995,1995,1,2073,757,781,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,1996,2,2072,1299,373,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,1997,3,1901,1608,146,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,1998,4,1794,1767,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,1999,5,1779,1778,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,2000,6,1790,1790,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,2001,7,1788,1790,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,2002,8,1788,1790,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,2003,9,1790,1790,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1995,2004,10,1790,1790,0,3475,558,2917,0,3316
460,Buckeye Ins Grp,1996,1996,1,1937,610,844,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,1997,2,1971,1024,578,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,1998,3,1741,1412,160,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,1999,4,1682,1566,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2000,5,1610,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2001,6,1609,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2002,7,1609,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2003,8,1623,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2004,9,1623,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1996,2005,10,1623,1623,0,4014,548,3466,0,3316
460,Buckeye Ins Grp,1997,1997,1,2510,674,748,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,1998,2,2536,1244,627,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,1999,3,2576,2080,159,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2000,4,2351,2002,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2001,5,2281,2190,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2002,6,2278,2278,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2003,7,2280,2280,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2004,8,2280,2280,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2005,9,2295,2295,0,4156,749,3407,0,3316
460,Buckeye Ins Grp,1997,2006,10,2295,2295,0,4156,749,3407,0,3316
620,Employers Mut Co Of Des Moines,1988,1988,1,43186,15318,6556,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1989,2,44098,27740,1869,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1990,3,44193,35411,667,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1991,4,44134,40204,43,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1992,5,44550,42388,5,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1993,6,44628,43726,3,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1994,7,44732,44217,2,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1995,8,44761,44277,2,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1996,9,44700,44400,1,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1988,1997,10,44558,44431,0,51228,2497,48731,0,81328
620,Employers Mut Co Of Des Moines,1989,1989,1,46800,15031,8019,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1990,2,47780,30132,1539,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1991,3,46417,37946,738,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1992,4,45539,42371,30,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1993,5,45236,43875,1,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1994,6,45069,44518,1,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1995,7,44942,44738,0,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1996,8,45222,45089,0,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1997,9,45161,45094,0,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1989,1998,10,45159,45146,0,52526,2575,49951,0,81328
620,Employers Mut Co Of Des Moines,1990,1990,1,49080,16994,8798,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1991,2,49153,31614,1589,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1992,3,49753,39599,654,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1993,4,48778,44943,38,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1994,5,49153,46342,15,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1995,6,48381,47653,7,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1996,7,48257,47866,21,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1997,8,48164,48085,0,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1998,9,48120,48097,0,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1990,1999,10,48252,48241,0,55816,3382,52434,0,81328
620,Employers Mut Co Of Des Moines,1991,1991,1,52785,17717,9510,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1992,2,53142,33767,1953,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1993,3,53054,42741,648,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1994,4,51888,46881,34,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1995,5,51440,49117,4,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1996,6,51384,50419,4,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1997,7,51193,50641,0,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1998,8,50973,50787,0,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,1999,9,51356,50942,0,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1991,2000,10,51365,50980,0,61549,3358,58191,0,81328
620,Employers Mut Co Of Des Moines,1992,1992,1,51196,17842,9213,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1993,2,51671,31117,2609,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1994,3,50008,39436,766,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1995,4,48726,44871,33,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1996,5,48455,46810,2,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1997,6,48381,47421,0,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1998,7,48884,48209,0,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,1999,8,49183,48724,0,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,2000,9,49078,48815,0,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1992,2001,10,49232,49133,0,64970,3097,61873,0,81328
620,Employers Mut Co Of Des Moines,1993,1993,1,60175,20266,9044,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1994,2,57951,37466,2821,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1995,3,55741,45721,714,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1996,4,55101,50641,30,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1997,5,55048,52244,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1998,6,54927,53241,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,1999,7,54673,53794,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,2000,8,54575,54093,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,2001,9,54715,54468,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1993,2002,10,54540,54471,0,66559,2945,63614,0,81328
620,Employers Mut Co Of Des Moines,1994,1994,1,53283,18778,9157,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,1995,2,53076,33216,2784,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,1996,3,51804,42030,386,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,1997,4,51857,47695,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,1998,5,51384,49252,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,1999,6,51272,50002,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,2000,7,51260,50546,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,2001,8,51298,50799,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,2002,9,51067,50887,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1994,2003,10,51050,50890,0,67046,3239,63807,0,81328
620,Employers Mut Co Of Des Moines,1995,1995,1,54465,19900,9245,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,1996,2,53547,36442,1841,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,1997,3,54985,43585,342,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,1998,4,54071,49177,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,1999,5,53956,52052,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,2000,6,53799,53150,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,2001,7,53706,53420,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,2002,8,53623,53488,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,2003,9,53713,53649,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1995,2004,10,53707,53659,0,64535,3378,61157,0,81328
620,Employers Mut Co Of Des Moines,1996,1996,1,56632,20395,10491,66791,4645,62146,0,81328
