GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_R1,CumPaidLoss_R1,BulkLoss_R1,EarnedPremDIR_R1,EarnedPremCeded_R1,EarnedPremNet_R1,Single,PostedReserve97_R1
337,California Cas Grp,1991,1997,7,382,332,50,31,1,30,0,299
337,California Cas Grp,1991,1998,8,387,332,55,31,1,30,0,299
337,California Cas Grp,1991,1999,9,388,334,50,31,1,30,0,299
337,California Cas Grp,1991,2000,10,379,334,36,31,1,30,0,299
337,California Cas Grp,1992,1992,1,112,2,108,18,3,15,0,299
337,California Cas Grp,1992,1993,2,90,24,66,18,3,15,0,299
337,California Cas Grp,1992,1994,3,99,24,75,18,3,15,0,299
337,California Cas Grp,1992,1995,4,81,24,45,18,3,15,0,299
337,California Cas Grp,1992,1996,5,33,24,9,18,3,15,0,299
337,California Cas Grp,1992,1997,6,49,24,25,18,3,15,0,299
337,California Cas Grp,1992,1998,7,76,24,53,18,3,15,0,299
337,California Cas Grp,1992,1999,8,74,24,50,18,3,15,0,299
337,California Cas Grp,1992,2000,9,68,24,35,18,3,15,0,299
337,California Cas Grp,1992,2001,10,25,25,0,18,3,15,0,299
337,California Cas Grp,1993,1993,1,74,4,71,1,4,-3,0,299
337,California Cas Grp,1993,1994,2,79,4,39,1,4,-3,0,299
337,California Cas Grp,1993,1995,3,123,57,27,1,4,-3,0,299
337,California Cas Grp,1993,1996,4,209,115,45,1,4,-3,0,299
337,California Cas Grp,1993,1997,5,164,151,13,1,4,-3,0,299
337,California Cas Grp,1993,1998,6,234,199,25,1,4,-3,0,299
337,California Cas Grp,1993,1999,7,261,213,48,1,4,-3,0,299
337,California Cas Grp,1993,2000,8,248,213,35,1,4,-3,0,299
337,California Cas Grp,1993,2001,9,216,216,0,1,4,-3,0,299
337,California Cas Grp,1993,2002,10,216,216,0,1,4,-3,0,299
337,California Cas Grp,1994,1994,1,33,0,33,0,0,0,0,299
337,California Cas Grp,1994,1995,2,3,0,3,0,0,0,0,299
337,California Cas Grp,1994,1996,3,3,0,3,0,0,0,0,299
337,California Cas Grp,1994,1997,4,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,1998,5,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,1999,6,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,2000,7,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,2001,8,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,2002,9,0,0,0,0,0,0,0,299
337,California Cas Grp,1994,2003,10,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,1995,1,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,1996,2,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,1997,3,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,1998,4,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,1999,5,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,2000,6,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,2001,7,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,2002,8,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,2003,9,0,0,0,0,0,0,0,299
337,California Cas Grp,1995,2004,10,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,1996,1,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,1997,2,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,1998,3,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,1999,4,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2000,5,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2001,6,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2002,7,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2003,8,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2004,9,0,0,0,0,0,0,0,299
337,California Cas Grp,1996,2005,10,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,1997,1,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,1998,2,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,1999,3,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2000,4,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2001,5,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2002,6,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2003,7,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2004,8,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2005,9,0,0,0,0,0,0,0,299
337,California Cas Grp,1997,2006,10,0,0,0,0,0,0,0,299
353,Celina Mut Grp,1988,1988,1,398,35,229,1897,410,1488,0,787
353,Celina Mut Grp,1988,1989,2,248,64,179,1897,410,1488,0,787
353,Celina Mut Grp,1988,1990,3,259,70,142,1897,410,1488,0,787
353,Celina Mut Grp,1988,1991,4,149,89,20,1897,410,1488,0,787
353,Celina Mut Grp,1988,1992,5,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1988,1993,6,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1988,1994,7,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1988,1995,8,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1988,1996,9,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1988,1997,10,298,298,0,1897,410,1488,0,787
353,Celina Mut Grp,1989,1989,1,175,17,143,1524,339,1184,0,787
353,Celina Mut Grp,1989,1990,2,216,26,142,1524,339,1184,0,787
353,Celina Mut Grp,1989,1991,3,210,26,136,1524,339,1184,0,787
353,Celina Mut Grp,1989,1992,4,105,27,30,1524,339,1184,0,787
353,Celina Mut Grp,1989,1993,5,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1989,1994,6,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1989,1995,7,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1989,1996,8,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1989,1997,9,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1989,1998,10,28,28,0,1524,339,1184,0,787
353,Celina Mut Grp,1990,1990,1,232,15,201,1226,227,999,0,787
353,Celina Mut Grp,1990,1991,2,221,25,154,1226,227,999,0,787
353,Celina Mut Grp,1990,1992,3,289,80,103,1226,227,999,0,787
353,Celina Mut Grp,1990,1993,4,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1994,5,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1995,6,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1996,7,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1997,8,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1998,9,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1990,1999,10,431,431,0,1226,227,999,0,787
353,Celina Mut Grp,1991,1991,1,237,11,218,1093,202,891,0,787
353,Celina Mut Grp,1991,1992,2,282,53,188,1093,202,891,0,787
353,Celina Mut Grp,1991,1993,3,249,109,140,1093,202,891,0,787
353,Celina Mut Grp,1991,1994,4,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,1995,5,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,1996,6,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,1997,7,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,1998,8,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,1999,9,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1991,2000,10,109,109,0,1093,202,891,0,787
353,Celina Mut Grp,1992,1992,1,263,7,240,1030,155,875,0,787
353,Celina Mut Grp,1992,1993,2,210,16,186,1030,155,875,0,787
353,Celina Mut Grp,1992,1994,3,72,12,60,1030,155,875,0,787
353,Celina Mut Grp,1992,1995,4,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,1996,5,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,1997,6,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,1998,7,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,1999,8,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,2000,9,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1992,2001,10,12,12,0,1030,155,875,0,787
353,Celina Mut Grp,1993,1993,1,316,28,235,815,202,613,0,787
353,Celina Mut Grp,1993,1994,2,298,125,83,815,202,613,0,787
353,Celina Mut Grp,1993,1995,3,428,200,50,815,202,613,0,787
353,Celina Mut Grp,1993,1996,4,440,287,20,815,202,613,0,787
353,Celina Mut Grp,1993,1997,5,510,473,5,815,202,613,0,787
353,Celina Mut Grp,1993,1998,6,523,485,5,815,202,613,0,787
353,Celina Mut Grp,1993,1999,7,508,508,0,815,202,613,0,787
353,Celina Mut Grp,1993,2000,8,508,508,0,815,202,613,0,787
353,Celina Mut Grp,1993,2001,9,508,508,0,815,202,613,0,787
353,Celina Mut Grp,1993,2002,10,534,519,5,815,202,613,0,787
353,Celina Mut Grp,1994,1994,1,463,69,324,1341,368,973,0,787
353,Celina Mut Grp,1994,1995,2,352,185,135,1341,368,973,0,787
353,Celina Mut Grp,1994,1996,3,340,195,35,1341,368,973,0,787
353,Celina Mut Grp,1994,1997,4,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,1998,5,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,1999,6,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,2000,7,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,2001,8,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,2002,9,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1994,2003,10,343,343,0,1341,368,973,0,787
353,Celina Mut Grp,1995,1995,1,377,30,292,1443,382,1061,0,787
353,Celina Mut Grp,1995,1996,2,345,113,195,1443,382,1061,0,787
353,Celina Mut Grp,1995,1997,3,377,346,10,1443,382,1061,0,787
353,Celina Mut Grp,1995,1998,4,619,468,10,1443,382,1061,0,787
353,Celina Mut Grp,1995,1999,5,420,410,5,1443,382,1061,0,787
353,Celina Mut Grp,1995,2000,6,439,439,0,1443,382,1061,0,787
353,Celina Mut Grp,1995,2001,7,441,441,0,1443,382,1061,0,787
353,Celina Mut Grp,1995,2002,8,441,441,0,1443,382,1061,0,787
353,Celina Mut Grp,1995,2003,9,441,441,0,1443,382,1061,0,787
353,Celina Mut Grp,1995,2004,10,441,441,0,1443,382,1061,0,787
353,Celina Mut Grp,1996,1996,1,496,84,315,1167,204,963,0,787
353,Celina Mut Grp,1996,1997,2,495,183,263,1167,204,963,0,787
353,Celina Mut Grp,1996,1998,3,525,402,50,1167,204,963,0,787
353,Celina Mut Grp,1996,1999,4,637,409,20,1167,204,963,0,787
353,Celina Mut Grp,1996,2000,5,607,602,5,1167,204,963,0,787
353,Celina Mut Grp,1996,2001,6,602,602,0,1167,204,963,0,787
353,Celina Mut Grp,1996,2002,7,610,602,5,1167,204,963,0,787
353,Celina Mut Grp,1996,2003,8,621,613,5,1167,204,963,0,787
353,Celina Mut Grp,1996,2004,9,617,617,0,1167,204,963,0,787
353,Celina Mut Grp,1996,2005,10,617,617,0,1167,204,963,0,787
353,Celina Mut Grp,1997,1997,1,372,19,328,1034,268,766,0,787
353,Celina Mut Grp,1997,1998,2,488,117,155,1034,268,766,0,787
353,Celina Mut Grp,1997,1999,3,569,434,48,1034,268,766,0,787
353,Celina Mut Grp,1997,2000,4,632,567,10,1034,268,766,0,787
353,Celina Mut Grp,1997,2001,5,625,570,5,1034,268,766,0,787
353,Celina Mut Grp,1997,2002,6,603,603,0,1034,268,766,0,787
353,Celina Mut Grp,1997,2003,7,603,603,0,1034,268,766,0,787
353,Celina Mut Grp,1997,2004,8,603,603,0,1034,268,766,0,787
353,Celina Mut Grp,1997,2005,9,603,603,0,1034,268,766,0,787
353,Celina Mut Grp,1997,2006,10,603,603,0,1034,268,766,0,787
388,Federal Ins Co Grp,1988,1988,1,61277,1249,23889,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1989,2,47684,4092,34414,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1990,3,45087,8893,20702,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1991,4,42104,15516,9481,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1992,5,38902,23806,3069,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1993,6,45256,34070,3084,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1994,7,42924,30699,6835,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1995,8,40138,31130,1914,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1996,9,45025,31716,6642,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1988,1997,10,43272,32430,776,127240,24826,102414,0,1284180
388,Federal Ins Co Grp,1989,1989,1,63266,946,53276,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1990,2,49169,2929,28530,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1991,3,61402,9953,27745,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1992,4,58745,17368,23483,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1993,5,51128,25139,13658,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1994,6,45637,29628,7810,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1995,7,44539,32059,2798,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1996,8,47580,32972,5666,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1997,9,49432,33610,6907,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1989,1998,10,43822,34292,2396,122184,23643,98541,0,1284180
388,Federal Ins Co Grp,1990,1990,1,56361,1765,48600,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1991,2,59202,4743,39840,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1992,3,57518,9854,27911,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1993,4,57508,20471,18590,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1994,5,54655,26756,7212,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1995,6,51586,33654,3922,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1996,7,61863,43282,9478,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1997,8,63180,42588,10985,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1998,9,58931,49336,2224,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1990,1999,10,65023,55502,756,122903,22688,100215,0,1284180
388,Federal Ins Co Grp,1991,1991,1,59874,1408,51190,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1992,2,61373,5226,39036,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1993,3,61468,9768,30331,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1994,4,54988,21637,19450,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1995,5,54351,25339,16383,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1996,6,56991,31574,13242,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1997,7,59176,37738,2661,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1998,8,66166,50255,3485,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,1999,9,65965,53313,1186,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1991,2000,10,64843,53586,1719,124896,21378,103518,0,1284180
388,Federal Ins Co Grp,1992,1992,1,67361,1647,56756,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1993,2,67679,7628,42713,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1994,3,60993,12848,31130,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1995,4,58230,18323,24326,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1996,5,49205,21943,19797,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1997,6,43570,23139,5905,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1998,7,43274,32579,2799,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,1999,8,43067,34833,1941,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,2000,9,39042,36287,1693,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1992,2001,10,43045,40504,468,125530,20604,104926,0,1284180
388,Federal Ins Co Grp,1993,1993,1,76785,7566,56063,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1994,2,73277,14991,37239,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1995,3,82395,29466,18696,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1996,4,86763,49090,12725,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1997,5,87944,57590,11391,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1998,6,90059,66854,7240,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,1999,7,81985,69663,1707,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,2000,8,84482,72885,2586,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,2001,9,90005,84050,1194,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1993,2002,10,100137,93531,1933,134900,21396,113504,0,1284180
388,Federal Ins Co Grp,1994,1994,1,77942,2299,60921,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,1995,2,88646,6856,41925,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,1996,3,83013,23954,14233,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,1997,4,102093,61496,11767,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,1998,5,117844,78905,8801,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,1999,6,110263,90416,4204,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,2000,7,103394,95287,3276,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,2001,8,111278,100858,1808,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,2002,9,111619,104661,998,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1994,2003,10,113607,106357,1163,159876,35892,123984,0,1284180
388,Federal Ins Co Grp,1995,1995,1,107761,4959,87677,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,1996,2,97182,13541,48679,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,1997,3,94094,23003,22715,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,1998,4,109071,44313,11992,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,1999,5,103150,73566,5312,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,2000,6,104296,83381,5067,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,2001,7,113930,89134,3134,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,2002,8,111087,93387,2298,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,2003,9,116859,97683,1166,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1995,2004,10,118022,101142,1134,180285,39845,140440,0,1284180
388,Federal Ins Co Grp,1996,1996,1,102316,6063,85203,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,1997,2,99422,9707,55220,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,1998,3,108874,26814,32793,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,1999,4,100468,55185,8891,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2000,5,102016,71471,7471,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2001,6,106071,85110,5487,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2002,7,108202,90315,3984,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2003,8,109403,99066,2084,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2004,9,110028,101633,1834,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1996,2005,10,110225,103677,2536,185016,34836,150180,0,1284180
388,Federal Ins Co Grp,1997,1997,1,102697,6507,77828,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,1998,2,125347,29036,49097,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,1999,3,120376,43380,20218,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2000,4,118156,66827,8858,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2001,5,118261,82385,4300,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2002,6,129733,107656,4966,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2003,7,131951,116351,2504,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2004,8,133598,120486,2652,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2005,9,142234,124430,4330,168066,18410,149656,0,1284180
388,Federal Ins Co Grp,1997,2006,10,140654,129300,3639,168066,18410,149656,0,1284180
620,Employers Mut Co Of Des Moines,1988,1988,1,6423,220,8270,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1989,2,5365,387,4435,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1990,3,4837,667,2226,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1991,4,2959,1110,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1992,5,2789,1285,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1993,6,3530,1458,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1994,7,2055,1708,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1995,8,2165,1908,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1996,9,2026,1925,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1988,1997,10,2087,1942,0,7386,0,7386,0,18147
620,Employers Mut Co Of Des Moines,1989,1989,1,7522,172,11662,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1990,2,7217,862,4060,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1991,3,7313,1484,1946,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1992,4,5342,2207,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1993,5,4896,2866,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1994,6,4743,3514,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1995,7,4747,3546,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1996,8,3860,3597,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1997,9,3741,3659,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1989,1998,10,3764,3684,0,8876,0,8876,0,18147
620,Employers Mut Co Of Des Moines,1990,1990,1,11077,143,9673,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1991,2,6383,438,3452,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1992,3,7162,2273,1821,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1993,4,5463,2738,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1994,5,5214,3128,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1995,6,4781,3622,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1996,7,4341,3862,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1997,8,4050,3996,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1998,9,4076,4049,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1990,1999,10,4089,4086,0,10529,0,10529,0,18147
620,Employers Mut Co Of Des Moines,1991,1991,1,11357,205,9067,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1992,2,7179,649,3760,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1993,3,5576,1334,1396,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1994,4,4200,2090,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1995,5,5121,3814,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1996,6,4530,3878,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1997,7,4030,3902,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1998,8,4066,3957,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,1999,9,4030,3969,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1991,2000,10,4071,4012,0,10585,12,10573,0,18147
620,Employers Mut Co Of Des Moines,1992,1992,1,8887,388,7803,9383,186,9197,0,18147
620,Employers Mut Co Of Des Moines,1992,1993,2,4984,735,3407,9383,186,9197,0,18147
620,Employers Mut Co Of Des Moines,1992,1994,3,4809,1656,1926,9383,186,9197,0,18147
620,Employers Mut Co Of Des Moines,1992,1995,4,2672,2071,0,9383,186,9197,0,18147
620,Employers Mut Co Of Des Moines,1992,1996,5,2671,2193,128,9383,186,9197,0,18147
