GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_D,CumPaidLoss_D,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D
388,Federal Ins Co Grp,1990,1992,3,134288,85828,10840,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1993,4,139702,98656,13328,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1994,5,141489,106590,13326,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1995,6,140489,110107,13776,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1996,7,143717,113159,17497,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1997,8,141400,113243,18157,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1998,9,138958,115410,15939,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1990,1999,10,130607,116719,7242,246707,60141,186566,0,778596
388,Federal Ins Co Grp,1991,1991,1,142657,25897,51403,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1992,2,149282,71409,21709,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1993,3,157683,95443,21487,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1994,4,159055,111051,16187,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1995,5,159992,120780,17909,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1996,6,164199,124499,23640,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1997,7,158833,124352,20786,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1998,8,154906,127156,17188,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,1999,9,153027,129361,14830,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1991,2000,10,146315,130900,7589,284758,68244,216514,0,778596
388,Federal Ins Co Grp,1992,1992,1,144773,23486,62781,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1993,2,150292,59165,31286,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1994,3,147693,81511,23000,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1995,4,147402,96077,19336,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1996,5,149559,107063,20827,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1997,6,145693,109505,19783,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1998,7,145580,116756,17239,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,1999,8,143399,120222,13224,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,2000,9,142933,122914,11570,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1992,2001,10,135776,125026,3371,292319,69725,222594,0,778596
388,Federal Ins Co Grp,1993,1993,1,154516,27029,54004,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1994,2,156009,60778,38400,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1995,3,153949,80161,36109,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1996,4,138152,89707,21816,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1997,5,135266,92374,22734,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1998,6,133629,98647,21230,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,1999,7,130088,102141,16683,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,2000,8,126100,105053,11201,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,2001,9,126064,108284,9535,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1993,2002,10,121077,110233,3390,308666,71344,237322,0,778596
388,Federal Ins Co Grp,1994,1994,1,158063,25845,59821,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,1995,2,158779,60543,40899,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,1996,3,146818,76743,29472,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,1997,4,137863,82470,27187,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,1998,5,130543,90914,22705,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,1999,6,126842,96312,17830,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,2000,7,124267,100470,14816,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,2001,8,121250,103893,11084,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,2002,9,122778,106207,10315,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1994,2003,10,116309,107465,3598,322088,71959,250129,0,778596
388,Federal Ins Co Grp,1995,1995,1,154023,25415,69551,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,1996,2,155796,54791,46040,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,1997,3,148799,64854,41204,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,1998,4,134691,81324,27759,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,1999,5,128415,90757,20873,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,2000,6,123101,96325,13048,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,2001,7,122254,100588,11648,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,2002,8,122885,104233,10368,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,2003,9,121436,106322,7893,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1995,2004,10,117944,108100,3006,345680,78730,266950,0,778596
388,Federal Ins Co Grp,1996,1996,1,164351,32804,57239,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,1997,2,172063,59141,41561,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,1998,3,167185,83846,37993,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,1999,4,157751,101438,28437,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2000,5,149855,111371,21003,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2001,6,148093,117702,18473,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2002,7,147623,123209,14410,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2003,8,146303,126577,9910,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2004,9,149188,130417,9730,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1996,2005,10,152289,132144,11582,355938,66238,289700,0,778596
388,Federal Ins Co Grp,1997,1997,1,196269,40409,67205,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,1998,2,207335,90592,40763,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,1999,3,199833,118415,32293,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2000,4,195183,137898,24165,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2001,5,192812,151472,17764,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2002,6,197076,159562,19846,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2003,7,192639,164486,14370,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2004,8,195363,168064,13380,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2005,9,202372,171209,17440,356406,19991,336415,0,778596
388,Federal Ins Co Grp,1997,2006,10,200203,173581,13761,356406,19991,336415,0,778596
460,Buckeye Ins Grp,1988,1988,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1989,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1990,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1991,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1992,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1993,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1994,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1995,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1996,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1997,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1989,1,0,0,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1990,2,11,0,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1991,3,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1992,4,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1993,5,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1994,6,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1995,7,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1996,8,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1997,9,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1989,1998,10,10,10,0,2,1,1,0,0
460,Buckeye Ins Grp,1990,1990,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1991,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1992,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1993,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1994,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1995,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1996,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1997,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1998,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1999,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1991,1,4,2,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1992,2,32,28,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1993,3,42,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1994,4,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1995,5,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1996,6,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1997,7,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1998,8,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,1999,9,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1991,2000,10,41,41,0,8,3,5,0,0
460,Buckeye Ins Grp,1992,1992,1,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1993,2,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1994,3,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1995,4,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1996,5,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1997,6,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1998,7,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,1999,8,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,2000,9,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1992,2001,10,0,0,0,7,0,7,0,0
460,Buckeye Ins Grp,1993,1993,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1994,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1995,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1996,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1997,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1998,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1999,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2000,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2001,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2002,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1994,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1995,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1996,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1997,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1998,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1999,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2000,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2001,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2002,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2003,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1995,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1996,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1997,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1998,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1999,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2000,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2001,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2002,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2003,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2004,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1996,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1997,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1998,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1999,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2000,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2001,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2002,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2003,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2004,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2005,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,1997,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,1998,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,1999,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2000,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2001,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2002,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2003,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2004,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2005,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,2006,10,0,0,0,0,0,0,0,0
655,FM Global,1988,1988,1,10,0,10,-27,25,-52,0,5498
655,FM Global,1988,1989,2,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1990,3,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1991,4,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1992,5,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1993,6,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1994,7,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1995,8,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1996,9,0,0,0,-27,25,-52,0,5498
655,FM Global,1988,1997,10,0,0,0,-27,25,-52,0,5498
655,FM Global,1989,1989,1,78,1,77,170,-83,253,0,5498
655,FM Global,1989,1990,2,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1991,3,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1992,4,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1993,5,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1994,6,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1995,7,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1996,8,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1997,9,1,1,0,170,-83,253,0,5498
655,FM Global,1989,1998,10,1,1,0,170,-83,253,0,5498
655,FM Global,1990,1990,1,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1991,2,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1992,3,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1993,4,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1994,5,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1995,6,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1996,7,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1997,8,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1998,9,0,0,0,277,-3,280,0,5498
655,FM Global,1990,1999,10,0,0,0,277,-3,280,0,5498
655,FM Global,1991,1991,1,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1992,2,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1993,3,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1994,4,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1995,5,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1996,6,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1997,7,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1998,8,0,0,0,9,48,-39,0,5498
655,FM Global,1991,1999,9,0,0,0,9,48,-39,0,5498
655,FM Global,1991,2000,10,0,0,0,9,48,-39,0,5498
655,FM Global,1992,1992,1,0,0,0,51,0,51,0,5498
655,FM Global,1992,1993,2,0,0,0,51,0,51,0,5498
655,FM Global,1992,1994,3,0,0,0,51,0,51,0,5498
655,FM Global,1992,1995,4,0,0,0,51,0,51,0,5498
655,FM Global,1992,1996,5,0,0,0,51,0,51,0,5498
655,FM Global,1992,1997,6,0,0,0,51,0,51,0,5498
655,FM Global,1992,1998,7,0,0,0,51,0,51,0,5498
655,FM Global,1992,1999,8,0,0,0,51,0,51,0,5498
655,FM Global,1992,2000,9,0,0,0,51,0,51,0,5498
655,FM Global,1992,2001,10,0,0,0,51,0,51,0,5498
655,FM Global,1993,1993,1,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1994,2,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1995,3,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1996,4,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1997,5,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1998,6,0,0,0,168,-2,170,0,5498
655,FM Global,1993,1999,7,0,0,0,168,-2,170,0,5498
655,FM Global,1993,2000,8,0,0,0,168,-2,170,0,5498
655,FM Global,1993,2001,9,0,0,0,168,-2,170,0,5498
655,FM Global,1993,2002,10,0,0,0,168,-2,170,0,5498
655,FM Global,1994,1994,1,0,0,0,62,0,62,0,5498
655,FM Global,1994,1995,2,0,0,0,62,0,62,0,5498
655,FM Global,1994,1996,3,0,0,0,62,0,62,0,5498
655,FM Global,1994,1997,4,0,0,0,62,0,62,0,5498
655,FM Global,1994,1998,5,0,0,0,62,0,62,0,5498
655,FM Global,1994,1999,6,0,0,0,62,0,62,0,5498
655,FM Global,1994,2000,7,0,0,0,62,0,62,0,5498
655,FM Global,1994,2001,8,0,0,0,62,0,62,0,5498
655,FM Global,1994,2002,9,0,0,0,62,0,62,0,5498
655,FM Global,1994,2003,10,0,0,0,62,0,62,0,5498
655,FM Global,1995,1995,1,0,0,0,1,0,1,0,5498
655,FM Global,1995,1996,2,0,0,0,1,0,1,0,5498
655,FM Global,1995,1997,3,0,0,0,1,0,1,0,5498
655,FM Global,1995,1998,4,0,0,0,1,0,1,0,5498
655,FM Global,1995,1999,5,0,0,0,1,0,1,0,5498
655,FM Global,1995,2000,6,0,0,0,1,0,1,0,5498
655,FM Global,1995,2001,7,0,0,0,1,0,1,0,5498
655,FM Global,1995,2002,8,0,0,0,1,0,1,0,5498
655,FM Global,1995,2003,9,0,0,0,1,0,1,0,5498
655,FM Global,1995,2004,10,0,0,0,1,0,1,0,5498
655,FM Global,1996,1996,1,0,0,0,10,0,10,0,5498
655,FM Global,1996,1997,2,0,0,0,10,0,10,0,5498
655,FM Global,1996,1998,3,0,0,0,10,0,10,0,5498
655,FM Global,1996,1999,4,0,0,0,10,0,10,0,5498
655,FM Global,1996,2000,5,0,0,0,10,0,10,0,5498
655,FM Global,1996,2001,6,0,0,0,10,0,10,0,5498
655,FM Global,1996,2002,7,0,0,0,10,0,10,0,5498
655,FM Global,1996,2003,8,0,0,0,10,0,10,0,5498
655,FM Global,1996,2004,9,0,0,0,10,0,10,0,5498
655,FM Global,1996,2005,10,0,0,0,10,0,10,0,5498
655,FM Global,1997,1997,1,0,0,0,27,1,26,0,5498
655,FM Global,1997,1998,2,0,0,0,27,1,26,0,5498
655,FM Global,1997,1999,3,0,0,0,27,1,26,0,5498
655,FM Global,1997,2000,4,0,0,0,27,1,26,0,5498
655,FM Global,1997,2001,5,0,0,0,27,1,26,0,5498
655,FM Global,1997,2002,6,0,0,0,27,1,26,0,5498
655,FM Global,1997,2003,7,0,0,0,27,1,26,0,5498
655,FM Global,1997,2004,8,0,0,0,27,1,26,0,5498
655,FM Global,1997,2005,9,0,0,0,27,1,26,0,5498
655,FM Global,1997,2006,10,0,0,0,27,1,26,0,5498
671,Farm Bureau Of MI Grp,1988,1988,1,3632,1346,573,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1989,2,5932,3389,176,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1990,3,6803,4666,107,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1991,4,6588,5331,-125,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1992,5,6607,5719,-201,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1993,6,7000,6097,197,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1994,7,6907,6126,265,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1995,8,6696,6292,132,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1996,9,6694,6368,127,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1988,1997,10,6645,6415,94,6922,-200,7122,0,36691
671,Farm Bureau Of MI Grp,1989,1989,1,4768,1411,615,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1990,2,6087,3641,161,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1991,3,6688,4729,341,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1992,4,6873,5352,219,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1993,5,7076,5935,272,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1994,6,6925,6032,308,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1995,7,6786,6061,147,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1996,8,6774,6222,119,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1997,9,6734,6292,87,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1989,1998,10,6643,6357,39,8464,876,7588,0,36691
671,Farm Bureau Of MI Grp,1990,1990,1,5366,1424,803,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1991,2,7620,4460,574,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1992,3,8878,5791,730,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1993,4,8720,6949,403,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1994,5,8443,6966,421,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1995,6,8241,7324,253,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1996,7,8399,7596,274,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1997,8,8257,7730,104,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1998,9,8210,7827,36,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1990,1999,10,8305,7908,120,11042,810,10232,0,36691
671,Farm Bureau Of MI Grp,1991,1991,1,8365,2355,3048,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1992,2,9576,6208,-1467,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1993,3,12459,8191,886,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1994,4,11013,8368,625,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1995,5,10718,8895,400,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1996,6,10628,9162,377,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1997,7,10506,9564,216,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1998,8,10503,9654,150,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,1999,9,10592,9748,220,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1991,2000,10,10620,9886,171,14097,1366,12731,0,36691
671,Farm Bureau Of MI Grp,1992,1992,1,12101,2544,6264,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1993,2,14615,7554,1832,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1994,3,13288,8008,1380,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1995,4,12511,9684,524,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1996,5,12166,10637,428,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1997,6,11968,10825,333,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1998,7,11959,11131,217,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,1999,8,12150,11328,224,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,2000,9,12117,11406,159,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1992,2001,10,12086,11481,169,18363,1516,16847,0,36691
671,Farm Bureau Of MI Grp,1993,1993,1,14421,3512,5074,23104,1777,21327,0,36691
671,Farm Bureau Of MI Grp,1993,1994,2,16639,6745,3678,23104,1777,21327,0,36691
671,Farm Bureau Of MI Grp,1993,1995,3,14344,9173,2148,23104,1777,21327,0,36691
671,Farm Bureau Of MI Grp,1993,1996,4,12951,10286,872,23104,1777,21327,0,36691
671,Farm Bureau Of MI Grp,1993,1997,5,12575,10789,525,23104,1777,21327,0,36691
671,Farm Bureau Of MI Grp,1993,1998,6,12402,11233,362,23104,1777,21327,0,36691
