GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_F2,CumPaidLoss_F2,BulkLoss_F2,EarnedPremDIR_F2,EarnedPremCeded_F2,EarnedPremNet_F2,Single,PostedReserve97_F2
1406,Nationwide Grp,1992,1997,6,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1992,1998,7,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1992,1999,8,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1992,2000,9,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1992,2001,10,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1993,1,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1994,2,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1995,3,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1996,4,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1997,5,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1998,6,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,1999,7,49,0,0,0,0,0,0,882
1406,Nationwide Grp,1993,2000,8,25,21,0,0,0,0,0,882
1406,Nationwide Grp,1993,2001,9,24,24,0,0,0,0,0,882
1406,Nationwide Grp,1993,2002,10,24,24,0,0,0,0,0,882
1406,Nationwide Grp,1994,1994,1,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1994,1995,2,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1994,1996,3,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1994,1997,4,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1994,1998,5,98,-23,0,0,0,0,0,882
1406,Nationwide Grp,1994,1999,6,254,-22,0,0,0,0,0,882
1406,Nationwide Grp,1994,2000,7,314,245,0,0,0,0,0,882
1406,Nationwide Grp,1994,2001,8,322,264,0,0,0,0,0,882
1406,Nationwide Grp,1994,2002,9,332,269,0,0,0,0,0,882
1406,Nationwide Grp,1994,2003,10,640,283,0,0,0,0,0,882
1406,Nationwide Grp,1995,1995,1,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1995,1996,2,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1995,1997,3,44,0,2,0,0,0,0,882
1406,Nationwide Grp,1995,1998,4,169,-42,0,0,0,0,0,882
1406,Nationwide Grp,1995,1999,5,223,92,0,0,0,0,0,882
1406,Nationwide Grp,1995,2000,6,631,322,0,0,0,0,0,882
1406,Nationwide Grp,1995,2001,7,1240,463,0,0,0,0,0,882
1406,Nationwide Grp,1995,2002,8,842,842,0,0,0,0,0,882
1406,Nationwide Grp,1995,2003,9,877,856,0,0,0,0,0,882
1406,Nationwide Grp,1995,2004,10,869,854,0,0,0,0,0,882
1406,Nationwide Grp,1996,1996,1,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1996,1997,2,0,0,0,0,0,0,0,882
1406,Nationwide Grp,1996,1998,3,693,201,0,0,0,0,0,882
1406,Nationwide Grp,1996,1999,4,1462,409,0,0,0,0,0,882
1406,Nationwide Grp,1996,2000,5,1181,920,0,0,0,0,0,882
1406,Nationwide Grp,1996,2001,6,1450,1548,0,0,0,0,0,882
1406,Nationwide Grp,1996,2002,7,1306,1581,0,0,0,0,0,882
1406,Nationwide Grp,1996,2003,8,1616,1615,0,0,0,0,0,882
1406,Nationwide Grp,1996,2004,9,1615,1615,0,0,0,0,0,882
1406,Nationwide Grp,1996,2005,10,1615,1615,0,0,0,0,0,882
1406,Nationwide Grp,1997,1997,1,807,1,691,2493,880,1613,0,882
1406,Nationwide Grp,1997,1998,2,959,-17,200,2493,880,1613,0,882
1406,Nationwide Grp,1997,1999,3,4397,1604,387,2493,880,1613,0,882
1406,Nationwide Grp,1997,2000,4,5036,2755,367,2493,880,1613,0,882
1406,Nationwide Grp,1997,2001,5,5540,4119,374,2493,880,1613,0,882
1406,Nationwide Grp,1997,2002,6,5839,5544,-34,2493,880,1613,0,882
1406,Nationwide Grp,1997,2003,7,8099,6137,138,2493,880,1613,0,882
1406,Nationwide Grp,1997,2004,8,7821,6136,13,2493,880,1613,0,882
1406,Nationwide Grp,1997,2005,9,7787,6136,1,2493,880,1613,0,882
1406,Nationwide Grp,1997,2006,10,6143,6140,3,2493,880,1613,0,882
7854,Markel Corp Grp,1988,1988,1,10760,401,9267,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1989,2,11495,943,6272,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1990,3,11295,3410,5270,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1991,4,7981,4977,2457,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1992,5,6438,5317,802,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1993,6,5682,5576,84,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1994,7,5661,5588,0,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1995,8,5643,5585,0,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1996,9,5591,5591,0,16260,3060,13200,0,73317
7854,Markel Corp Grp,1988,1997,10,5591,5591,0,16260,3060,13200,0,73317
7854,Markel Corp Grp,1989,1989,1,8699,371,6912,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1990,2,8519,1661,4478,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1991,3,8449,2634,5194,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1992,4,5115,3694,876,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1993,5,4453,4057,112,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1994,6,4386,4037,93,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1995,7,4126,4023,0,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1996,8,4108,4108,0,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1997,9,4108,4108,0,15030,1462,13568,0,73317
7854,Markel Corp Grp,1989,1998,10,4108,4108,0,15030,1462,13568,0,73317
7854,Markel Corp Grp,1990,1990,1,8548,587,7152,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1991,2,8796,1192,4548,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1992,3,9064,6166,1848,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1993,4,7982,6683,819,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1994,5,7856,7325,11,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1995,6,7617,7397,0,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1996,7,7327,7327,0,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1997,8,7327,7327,0,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1998,9,7327,7327,0,14047,231,13816,0,73317
7854,Markel Corp Grp,1990,1999,10,7327,7327,0,14047,231,13816,0,73317
7854,Markel Corp Grp,1991,1991,1,9248,413,7383,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1992,2,8176,1472,4484,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1993,3,7665,4279,1944,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1994,4,7596,4557,567,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1995,5,6747,6038,55,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1996,6,6569,6212,27,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1997,7,6685,6388,198,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1998,8,6700,6415,189,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,1999,9,6751,6428,323,16477,3218,13259,0,73317
7854,Markel Corp Grp,1991,2000,10,6428,6428,0,16477,3218,13259,0,73317
7854,Markel Corp Grp,1992,1992,1,9415,309,7977,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1993,2,8644,1734,4604,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1994,3,12095,6659,1824,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1995,4,12657,9026,1263,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1996,5,12064,9778,552,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1997,6,11677,10627,89,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1998,7,11110,10635,90,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,1999,8,11283,10694,133,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,2000,9,11318,10834,136,21468,5305,16163,0,73317
7854,Markel Corp Grp,1992,2001,10,11148,10986,0,21468,5305,16163,0,73317
7854,Markel Corp Grp,1993,1993,1,11480,763,7802,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1994,2,16708,3298,5361,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1995,3,18251,8267,2110,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1996,4,19436,12967,1876,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1997,5,18196,15792,817,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1998,6,17956,17063,143,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,1999,7,17730,17358,173,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,2000,8,17482,17395,0,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,2001,9,17283,17261,0,25650,5513,20137,0,73317
7854,Markel Corp Grp,1993,2002,10,17343,17324,0,25650,5513,20137,0,73317
7854,Markel Corp Grp,1994,1994,1,19035,455,13970,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,1995,2,18927,3836,4943,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,1996,3,19123,9561,3896,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,1997,4,17930,12143,3011,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,1998,5,16850,14104,1315,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,1999,6,16236,14321,1154,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,2000,7,16432,14522,789,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,2001,8,15450,14598,0,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,2002,9,15494,14777,0,32023,2769,29254,0,73317
7854,Markel Corp Grp,1994,2003,10,15294,14836,0,32023,2769,29254,0,73317
7854,Markel Corp Grp,1995,1995,1,23479,1151,12488,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,1996,2,30094,11272,8222,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,1997,3,30285,17711,4798,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,1998,4,29621,20785,2639,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,1999,5,29322,24803,1652,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,2000,6,28321,26196,1074,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,2001,7,27427,26569,205,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,2002,8,27427,27040,48,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,2003,9,27385,27036,0,35226,689,34537,0,73317
7854,Markel Corp Grp,1995,2004,10,27396,27048,0,35226,689,34537,0,73317
7854,Markel Corp Grp,1996,1996,1,33824,929,24437,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,1997,2,35579,6813,11159,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,1998,3,35411,18438,7160,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,1999,4,31652,23047,4276,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2000,5,29614,24714,3106,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2001,6,26928,25204,714,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2002,7,27282,25599,684,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2003,8,27197,26687,204,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2004,9,27127,26694,210,41778,1220,40558,0,73317
7854,Markel Corp Grp,1996,2005,10,26820,26781,0,41778,1220,40558,0,73317
7854,Markel Corp Grp,1997,1997,1,22860,555,13575,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,1998,2,23828,7875,6221,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,1999,3,23239,11857,5495,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2000,4,23287,17292,2438,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2001,5,22410,19861,1085,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2002,6,22198,21300,527,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2003,7,21700,21595,0,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2004,8,21749,21641,0,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2005,9,21817,21812,0,34638,893,33745,0,73317
7854,Markel Corp Grp,1997,2006,10,21817,21812,0,34638,893,33745,0,73317
10019,Overseas Partners Us Reins Co,1988,1988,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1989,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1990,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1991,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1992,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1993,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1994,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1995,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1996,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1988,1997,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1989,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1990,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1991,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1992,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1993,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1994,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1995,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1996,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1997,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1989,1998,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1990,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1991,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1992,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1993,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1994,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1995,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1996,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1997,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1998,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1990,1999,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1991,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1992,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1993,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1994,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1995,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1996,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1997,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1998,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,1999,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1991,2000,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1992,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1993,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1994,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1995,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1996,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1997,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1998,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,1999,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,2000,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1992,2001,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1993,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1994,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1995,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1996,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1997,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1998,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,1999,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,2000,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,2001,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1993,2002,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1994,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1995,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1996,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1997,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1998,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,1999,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,2000,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,2001,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,2002,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1994,2003,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1995,1995,1,6,0,6,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,1996,2,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,1997,3,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,1998,4,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,1999,5,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,2000,6,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,2001,7,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,2002,8,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,2003,9,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1995,2004,10,0,0,0,20,0,20,1,0
10019,Overseas Partners Us Reins Co,1996,1996,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,1997,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,1998,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,1999,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2000,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2001,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2002,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2003,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2004,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1996,2005,10,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,1997,1,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,1998,2,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,1999,3,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2000,4,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2001,5,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2002,6,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2003,7,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2004,8,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2005,9,0,0,0,0,0,0,1,0
10019,Overseas Partners Us Reins Co,1997,2006,10,0,0,0,0,0,0,1,0
10115,Eastern Dentists Ins Co RRG,1988,1988,1,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1989,2,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1990,3,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1991,4,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1992,5,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1993,6,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1994,7,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1995,8,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1996,9,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1988,1997,10,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1989,1,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1990,2,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1991,3,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1992,4,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1993,5,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1994,6,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1995,7,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1996,8,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1997,9,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1989,1998,10,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1990,1,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1991,2,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1992,3,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1993,4,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1994,5,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1995,6,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1996,7,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1997,8,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1998,9,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1990,1999,10,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1991,1,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1992,2,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1993,3,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1994,4,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1995,5,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1996,6,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1997,7,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1998,8,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,1999,9,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1991,2000,10,0,0,0,0,0,0,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1992,1,0,0,0,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1993,2,0,0,0,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1994,3,6,0,5,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1995,4,3,0,3,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1996,5,2,0,2,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1997,6,2,0,2,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1998,7,1,0,1,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,1999,8,0,0,0,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,2000,9,0,0,0,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1992,2001,10,0,0,0,51,2,49,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1993,1,53,0,53,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1994,2,65,8,56,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1995,3,37,8,29,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1996,4,34,8,13,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1997,5,27,10,6,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1998,6,30,18,-1,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,1999,7,108,83,-25,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,2000,8,483,483,0,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,2001,9,483,483,0,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1993,2002,10,483,483,0,195,6,189,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1994,1,135,3,66,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1995,2,120,20,69,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1996,3,96,22,7,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1997,4,90,49,16,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1998,5,81,62,9,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,1999,6,84,67,-1,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,2000,7,88,88,0,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,2001,8,88,88,0,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,2002,9,88,88,0,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1994,2003,10,88,88,0,258,25,233,1,1071
10115,Eastern Dentists Ins Co RRG,1995,1995,1,172,1,151,344,36,308,1,1071
10115,Eastern Dentists Ins Co RRG,1995,1996,2,163,6,128,344,36,308,1,1071
10115,Eastern Dentists Ins Co RRG,1995,1997,3,88,8,42,344,36,308,1,1071
10115,Eastern Dentists Ins Co RRG,1995,1998,4,85,12,26,344,36,308,1,1071
