GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_C,CumPaidLoss_C,BulkLoss_C,EarnedPremDIR_C,EarnedPremCeded_C,EarnedPremNet_C,Single,PostedReserve97_C
388,Federal Ins Co Grp,1992,1996,5,78609,72494,1609,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1992,1997,6,78850,74048,1077,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1992,1998,7,78572,75689,587,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1992,1999,8,78528,76085,176,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1992,2000,9,78622,76790,94,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1992,2001,10,78654,77074,10,124621,19063,105558,0,176901
388,Federal Ins Co Grp,1993,1993,1,59677,13549,18444,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1994,2,59582,28099,6068,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1995,3,59088,36806,3492,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1996,4,57561,49346,1089,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1997,5,58348,53599,1582,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1998,6,58920,55392,1828,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,1999,7,57564,56513,612,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,2000,8,58053,57159,577,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,2001,9,57891,57465,51,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1993,2002,10,57809,57649,0,112462,21260,91202,0,176901
388,Federal Ins Co Grp,1994,1994,1,66720,15013,22396,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,1995,2,64170,31542,6363,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,1996,3,66375,47702,6229,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,1997,4,64884,54388,2625,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,1998,5,64890,58228,1855,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,1999,6,63580,61518,1051,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,2000,7,63296,61642,1013,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,2001,8,62926,61936,298,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,2002,9,62836,62034,47,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1994,2003,10,63129,62554,0,129902,23365,106537,0,176901
388,Federal Ins Co Grp,1995,1995,1,75113,18861,22682,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,1996,2,74430,36113,10820,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,1997,3,75797,49835,9232,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,1998,4,76590,65202,2786,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,1999,5,76562,70809,1325,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,2000,6,79270,73982,1694,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,2001,7,79693,76522,1178,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,2002,8,78350,76371,215,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,2003,9,77613,76731,102,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1995,2004,10,77431,77372,32,144505,26555,117950,0,176901
388,Federal Ins Co Grp,1996,1996,1,82313,25002,22549,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,1997,2,92033,44377,9458,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,1998,3,96709,66385,6481,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,1999,4,103027,86191,3239,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2000,5,105868,94430,3116,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2001,6,106878,99266,2121,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2002,7,105155,102248,1508,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2003,8,104081,102747,144,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2004,9,105162,103152,177,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1996,2005,10,104651,103595,18,151827,18932,132895,0,176901
388,Federal Ins Co Grp,1997,1997,1,97148,27309,34750,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,1998,2,114343,61134,15231,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,1999,3,115099,84679,10798,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2000,4,115974,100369,6107,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2001,5,116034,106290,4806,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2002,6,114114,109345,1812,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2003,7,113934,111492,1019,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2004,8,113425,112759,215,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2005,9,114007,113212,38,154122,3573,150549,0,176901
388,Federal Ins Co Grp,1997,2006,10,113620,113280,24,154122,3573,150549,0,176901
460,Buckeye Ins Grp,1988,1988,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1989,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1990,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1991,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1992,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1993,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1994,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1995,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1996,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1988,1997,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1989,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1990,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1991,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1992,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1993,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1994,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1995,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1996,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1997,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1989,1998,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1990,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1991,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1992,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1993,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1994,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1995,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1996,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1997,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1998,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1990,1999,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1991,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1992,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1993,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1994,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1995,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1996,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1997,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1998,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,1999,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1991,2000,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1992,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1993,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1994,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1995,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1996,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1997,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1998,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,1999,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,2000,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1992,2001,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1993,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1994,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1995,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1996,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1997,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1998,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,1999,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2000,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2001,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1993,2002,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1994,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1995,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1996,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1997,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1998,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,1999,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2000,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2001,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2002,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1994,2003,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1995,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1996,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1997,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1998,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,1999,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2000,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2001,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2002,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2003,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1995,2004,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1996,1,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1997,2,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1998,3,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,1999,4,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2000,5,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2001,6,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2002,7,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2003,8,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2004,9,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1996,2005,10,0,0,0,0,0,0,0,0
460,Buckeye Ins Grp,1997,1997,1,2,1,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,1998,2,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,1999,3,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2000,4,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2001,5,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2002,6,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2003,7,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2004,8,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2005,9,2,2,0,23,4,19,0,0
460,Buckeye Ins Grp,1997,2006,10,2,2,0,23,4,19,0,0
620,Employers Mut Co Of Des Moines,1988,1988,1,20225,4381,5155,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1989,2,22360,9502,1416,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1990,3,25378,15155,830,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1991,4,24113,18892,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1992,5,22707,20945,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1993,6,22347,21350,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1994,7,22076,21721,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1995,8,21991,21934,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1996,9,21961,21959,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1988,1997,10,21961,21960,0,30939,715,30224,0,87020
620,Employers Mut Co Of Des Moines,1989,1989,1,19623,5456,4153,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1990,2,21656,9887,1407,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1991,3,24042,13338,1058,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1992,4,22752,17505,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1993,5,22436,20180,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1994,6,22472,20977,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1995,7,22187,21855,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1996,8,22110,21877,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1997,9,21962,21912,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1989,1998,10,21988,21981,0,36910,1132,35778,0,87020
620,Employers Mut Co Of Des Moines,1990,1990,1,27785,7083,5576,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1991,2,31613,15211,1666,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1992,3,31051,21091,793,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1993,4,30570,27688,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1994,5,30585,28725,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1995,6,30418,29394,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1996,7,29764,29541,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1997,8,29612,29580,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1998,9,29719,29595,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1990,1999,10,29725,29705,0,43540,1283,42257,0,87020
620,Employers Mut Co Of Des Moines,1991,1991,1,32010,9800,6745,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1992,2,35880,17607,1908,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1993,3,36855,23399,1229,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1994,4,34797,29918,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1995,5,35518,32131,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1996,6,34112,33483,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1997,7,35038,33686,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1998,8,34786,34702,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,1999,9,34776,34749,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1991,2000,10,34776,34764,0,48693,1522,47171,0,87020
620,Employers Mut Co Of Des Moines,1992,1992,1,41683,8793,8384,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1993,2,40027,19188,1717,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1994,3,39854,26738,1409,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1995,4,37157,31572,2,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1996,5,36827,34218,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1997,6,36027,35170,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1998,7,36337,36154,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,1999,8,36378,36201,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,2000,9,36329,36256,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1992,2001,10,36334,36286,0,54988,1442,53546,0,87020
620,Employers Mut Co Of Des Moines,1993,1993,1,37985,9586,9233,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1994,2,39295,18297,1983,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1995,3,39403,25998,2108,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1996,4,37207,31635,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1997,5,36902,33760,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1998,6,37144,34785,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,1999,7,35921,35653,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,2000,8,35886,35779,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,2001,9,35878,35837,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1993,2002,10,35863,35852,0,59222,1218,58004,0,87020
620,Employers Mut Co Of Des Moines,1994,1994,1,48299,11618,10490,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,1995,2,45433,22293,2289,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,1996,3,46626,33535,640,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,1997,4,46150,39252,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,1998,5,45572,42614,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,1999,6,45850,44385,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,2000,7,45634,44643,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,2001,8,45512,44771,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,2002,9,45606,45241,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1994,2003,10,45566,45549,0,65567,1448,64119,0,87020
620,Employers Mut Co Of Des Moines,1995,1995,1,49608,12402,10937,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,1996,2,51532,27913,2109,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,1997,3,49586,39139,644,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,1998,4,49737,45057,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,1999,5,51651,47650,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,2000,6,50805,50274,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,2001,7,50760,50505,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,2002,8,50766,50554,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,2003,9,50704,50587,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1995,2004,10,50657,50587,0,70125,1512,68613,0,87020
620,Employers Mut Co Of Des Moines,1996,1996,1,49698,15095,13316,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,1997,2,45513,27810,2092,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,1998,3,45766,35521,740,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,1999,4,51699,44066,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2000,5,52096,48308,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2001,6,53382,50061,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2002,7,53318,51337,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2003,8,53281,51904,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2004,9,53339,52016,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1996,2005,10,54123,53895,0,76223,1671,74552,0,87020
620,Employers Mut Co Of Des Moines,1997,1997,1,59026,16361,13344,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,1998,2,56815,28545,2405,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,1999,3,58527,40940,912,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2000,4,59063,50449,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2001,5,60925,54212,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2002,6,59610,56722,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2003,7,58117,57658,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2004,8,58135,57734,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2005,9,58348,57883,0,80374,1519,78855,0,87020
620,Employers Mut Co Of Des Moines,1997,2006,10,58330,57906,0,80374,1519,78855,0,87020
655,FM Global,1988,1988,1,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1989,2,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1990,3,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1991,4,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1992,5,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1993,6,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1994,7,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1995,8,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1996,9,0,0,0,0,3,-3,0,2833
655,FM Global,1988,1997,10,0,0,0,0,3,-3,0,2833
655,FM Global,1989,1989,1,10,0,10,-2,-7,5,0,2833
655,FM Global,1989,1990,2,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1991,3,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1992,4,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1993,5,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1994,6,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1995,7,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1996,8,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1997,9,0,0,0,-2,-7,5,0,2833
655,FM Global,1989,1998,10,0,0,0,-2,-7,5,0,2833
655,FM Global,1990,1990,1,0,0,0,6,0,6,0,2833
655,FM Global,1990,1991,2,0,0,0,6,0,6,0,2833
655,FM Global,1990,1992,3,0,0,0,6,0,6,0,2833
655,FM Global,1990,1993,4,0,0,0,6,0,6,0,2833
655,FM Global,1990,1994,5,0,0,0,6,0,6,0,2833
655,FM Global,1990,1995,6,0,0,0,6,0,6,0,2833
655,FM Global,1990,1996,7,0,0,0,6,0,6,0,2833
655,FM Global,1990,1997,8,0,0,0,6,0,6,0,2833
655,FM Global,1990,1998,9,0,0,0,6,0,6,0,2833
655,FM Global,1990,1999,10,0,0,0,6,0,6,0,2833
655,FM Global,1991,1991,1,0,0,0,9,3,6,0,2833
655,FM Global,1991,1992,2,0,0,0,9,3,6,0,2833
655,FM Global,1991,1993,3,0,0,0,9,3,6,0,2833
655,FM Global,1991,1994,4,0,0,0,9,3,6,0,2833
655,FM Global,1991,1995,5,0,0,0,9,3,6,0,2833
655,FM Global,1991,1996,6,0,0,0,9,3,6,0,2833
655,FM Global,1991,1997,7,0,0,0,9,3,6,0,2833
655,FM Global,1991,1998,8,0,0,0,9,3,6,0,2833
655,FM Global,1991,1999,9,0,0,0,9,3,6,0,2833
655,FM Global,1991,2000,10,0,0,0,9,3,6,0,2833
655,FM Global,1992,1992,1,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1993,2,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1994,3,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1995,4,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1996,5,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1997,6,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1998,7,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,1999,8,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,2000,9,0,0,0,-2,0,-2,0,2833
655,FM Global,1992,2001,10,0,0,0,-2,0,-2,0,2833
655,FM Global,1993,1993,1,0,0,0,0,0,0,0,2833
655,FM Global,1993,1994,2,0,0,0,0,0,0,0,2833
655,FM Global,1993,1995,3,0,0,0,0,0,0,0,2833
655,FM Global,1993,1996,4,0,0,0,0,0,0,0,2833
655,FM Global,1993,1997,5,0,0,0,0,0,0,0,2833
655,FM Global,1993,1998,6,0,0,0,0,0,0,0,2833
655,FM Global,1993,1999,7,0,0,0,0,0,0,0,2833
